17
39	5	2	-2018	Neutral	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Titan	Empty	22,38,56,40
40	6	2	-1320	Warm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Black_Coal,Titan	Empty	23,39,57,41
41	7	2	-409	VeryWarm	Wettest	Shallow_Ocean	Ocean	Water,Fish,Black_Coal,Iron,Titan,Uranium	CountryA	24,40,58,42
42	8	2	539	Hot	VeryWet	Jungle	Brown	Soil,Cereal_Crops,Black_Coal,Iron,Titan	CountryA	25,41,59,43
43	9	2	1790	VeryWarm	Wet	Jungle	Brown	Soil,Cereal_Crops,Black_Coal,Oil,Iron	CountryA	26,42,60,44
44	10	2	3231	Warm	Neutral	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Oil	CountryA	27,43,61,45
45	11	2	4696	Warm	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Oil,Tin	CountryA	28,44,62,46
46	12	2	6069	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Tin,Saltpeter	CountryA	29,45,63,47
47	13	2	7047	VeryCold	Driest	Glacier	Arctic	Oil,Mercury,Uranium,Saltpeter	CountryA	30,46,64,48
48	14	2	7930	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Aluminium,Uranium,Salt	CountryA	31,47,65,49
49	15	2	8430	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Aluminium,Uranium,Salt	CountryA	32,48,66,50
50	16	2	8844	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Gas,Mercury,Salt	CountryA	33,49,67
51	0	3	-6057	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Nickel	Empty	34,68,52
52	1	3	-5687	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Nickel	Empty	35,51,69,53
53	2	3	-5058	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Tin	Empty	36,52,70,54
54	3	3	-4281	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Tin	Empty	37,53,71,55
55	4	3	-3505	Cold	Wettest	Deep_Ocean	Ocean	Water,Fish,Titan	Empty	38,54,72,56
56	5	3	-2881	Neutral	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Titan,Sulfur	Empty	39,55,73,57
57	6	3	-2310	Neutral	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Black_Coal,Titan	Empty	40,56,74,58
58	7	3	-1695	VeryWarm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Black_Coal,Oil,Titan	CountryA	41,57,75,59
59	8	3	-601	Hot	Wettest	Shallow_Ocean	Ocean	Water,Fish,Black_Coal,Oil,Iron,Titan	CountryA	42,58,76,60
60	9	3	934	VeryWarm	Wet	Jungle	Brown	Soil,Cereal_Crops,Black_Coal,Oil,Iron,Lead	CountryA	43,59,77,61
61	10	3	2546	Warm	Neutral	Mount_Conifer	Slimy_Tundra	Forest,Sheep,Black_Coal,Oil,Iron	CountryA	44,60,78,62
62	11	3	4105	Neutral	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Oil,Iron,Tin,Uranium	CountryA	45,61,79,63
63	12	3	5513	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Tin	CountryA	46,62,80,64
64	13	3	6673	VeryCold	Driest	Glacier	Arctic	Oil,Tin,Salt,Saltpeter	CountryA	47,63,81,65
65	14	3	7665	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Mercury,Uranium,Salt	CountryA	48,64,82,66
66	15	3	8566	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Mercury,Uranium,Salt	CountryA	49,65,83,67
67	16	3	9137	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Gas,Mercury,Salt	CountryA	50,66,84
68	0	4	-6675	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Nickel	Empty	51,85,69
69	1	4	-6325	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Tin,Phosphorus	Empty	52,68,86,70
70	2	4	-5781	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Tin,Phosphorus	Empty	53,69,87,71
71	3	4	-5081	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Tin,Phosphorus	Empty	54,70,88,72
72	4	4	-4160	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Tin,Sulfur	Empty	55,71,89,73
73	5	4	-3794	Neutral	Wettest	Deep_Ocean	Ocean	Water,Fish,Titan,Sulfur	Empty	56,72,90,74
74	6	4	-3346	Warm	Wettest	Deep_Ocean	Ocean	Water,Fish,Titan,Sulfur	Empty	57,73,91,75
75	7	4	-2838	Warm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Black_Coal,Titan	CountryA	58,74,92,76
76	8	4	-2922	VeryWarm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Black_Coal,Oil,Mercury	CountryA	59,75,93,77
77	9	4	200	VeryWarm	Wet	Jungle	Brown	Soil,Cereal_Crops,Black_Coal,Oil,Iron,Mercury,Uranium	CountryA	60,76,94,78
78	10	4	1916	Warm	NeutralWet	Jungle	Brown	Soil,Cereal_Crops,Black_Coal,Oil,Iron,Lead,Uranium	CountryA	61,77,95,79
79	11	4	3586	Neutral	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Oil,Tin,Uranium	CountryA	62,78,96,80
80	12	4	5204	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Oil,Tin,Uranium	CountryA	63,79,97,81
81	13	4	6323	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Tin,Uranium,Salt	CountryA	64,80,98,82
82	14	4	7490	VeryCold	Driest	Glacier	Arctic	Oil,Mercury,Uranium,Phosphorus,Sulfur	CountryA	65,81,99,83
83	15	4	8562	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Mercury,Uranium,Salt	CountryA	66,82,100,84
84	16	4	10000	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Mercury,Uranium,Salt	CountryA	67,83,101
85	0	5	-7404	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Nickel,Phosphorus	Empty	68,102,86
86	1	5	-7159	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Tin,Phosphorus,Saltpeter	Empty	69,85,103,87
87	2	5	-6712	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Tin,Phosphorus,Saltpeter	Empty	70,86,104,88
88	3	5	-6103	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Tin,Phosphorus,Saltpeter	Empty	71,87,105,89
89	4	5	-5430	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Brown_Coal,Tin,Phosphorus	Empty	72,88,106,90
90	5	5	-4789	Cold	Wettest	Deep_Ocean	Ocean	Water,Fish,Tin	Empty	73,89,107,91
91	6	5	-4127	Neutral	Wettest	Deep_Ocean	Ocean	Water,Fish,Lead	Empty	74,90,108,92
92	7	5	-3390	Warm	Wettest	Deep_Ocean	Ocean	Water,Fish,Oil,Mercury	CountryA	75,91,109,93
93	8	5	-2193	VeryWarm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Oil,Mercury	CountryA	76,92,110,94
94	9	5	-148	Hot	Wettest	Shallow_Ocean	Ocean	Water,Fish,Black_Coal,Oil,Lead,Uranium	CountryA	77,93,111,95
95	10	5	1529	Warm	NeutralWet	Jungle	Brown	Soil,Cereal_Crops,Black_Coal,Oil,Lead,Uranium	CountryA	78,94,112,96
96	11	5	3121	Neutral	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Tin,Uranium	CountryA	79,95,113,97
97	12	5	4609	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Tin,Uranium	CountryA	80,96,114,98
98	13	5	5926	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Tin,Uranium,Phosphorus,Sulfur	CountryA	81,97,115,99
99	14	5	7109	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Titan,Uranium,Phosphorus,Sulfur	CountryA	82,98,116,100
100	15	5	8194	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Titan,Uranium,Phosphorus,Sulfur	CountryA	83,99,117,101
101	16	5	8885	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Titan,Uranium,Salt	CountryA	84,100,118
102	0	6	-8378	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Nickel,Phosphorus	Empty	85,119,103
103	1	6	-8108	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Tin,Phosphorus,Saltpeter	Empty	86,102,120,104
104	2	6	-7804	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Phosphorus,Saltpeter	Empty	87,103,121,105
105	3	6	-7252	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Tin,Phosphorus,Saltpeter	Empty	88,104,122,106
106	4	6	-6669	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Tin,Phosphorus,Saltpeter	Empty	89,105,123,107
107	5	6	-5775	Cold	Wettest	Deep_Ocean	Ocean	Water,Fish,Mercury,Phosphorus,Saltpeter	Empty	90,106,124,108
108	6	6	-4981	Cold	Wettest	Deep_Ocean	Ocean	Water,Fish,Lead,Phosphorus,Saltpeter	CountryA	91,107,125,109
109	7	6	-3651	Warm	Wettest	Deep_Ocean	Ocean	Water,Fish,Oil,Lead	CountryA	92,108,126,110
110	8	6	-2312	VeryWarm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Oil,Lead	CountryA	93,109,127,111
111	9	6	-279	VeryWarm	Wettest	Shallow_Ocean	Ocean	Water,Fish,Oil,Lead,Uranium	CountryA	94,110,128,112
112	10	6	1178	Warm	NeutralWet	Jungle	Brown	Soil,Cereal_Crops,Oil,Lead,Uranium	CountryA	95,111,129,113
113	11	6	2759	Neutral	NeutralDry	Mount_Conifer	Slimy_Tundra	Forest,Goats,Brown_Coal,Oil,Mercury,Uranium	CountryA	96,112,130,114
114	12	6	4185	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Titan,Uranium,Phosphorus	CountryA	97,113,131,115
115	13	6	5540	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Brown_Coal,Oil,Tin,Uranium,Phosphorus,Sulfur	CountryA	98,114,132,116
116	14	6	6825	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Titan,Phosphorus,Sulfur	CountryA	99,115,133,117
117	15	6	7758	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Titan,Phosphorus,Sulfur	CountryA	100,116,134,118
118	16	6	8463	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Titan,Phosphorus,Sulfur	CountryA	101,117,135
119	0	7	-9374	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Nickel,Phosphorus	Empty	102,136,120
120	1	7	-9091	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Phosphorus	Empty	103,119,137,121
121	2	7	-8714	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Mercury,Phosphorus,Saltpeter	Empty	104,120,138,122
122	3	7	-8433	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Mercury,Phosphorus,Saltpeter	Empty	105,121,139,123
123	4	7	-7874	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Mercury,Phosphorus,Saltpeter	Empty	106,122,140,124
124	5	7	-6663	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Phosphorus,Saltpeter	Empty	107,123,141,125
125	6	7	-5209	Neutral	Wettest	Deep_Ocean	Ocean	Water,Fish,Phosphorus,Saltpeter	Empty	108,124,142,126
126	7	7	-3919	Warm	Wettest	Deep_Ocean	Ocean	Water,Fish,Lead,Phosphorus,Saltpeter	CountryA	109,125,143,127
127	8	7	-2442	VeryWarm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Brown_Coal,Oil,Lead,Phosphorus,Saltpeter	CountryA	110,126,144,128
128	9	7	-424	Hot	Wettest	Shallow_Ocean	Ocean	Water,Fish,Brown_Coal,Oil,Lead,Uranium	CountryA	111,127,145,129
129	10	7	1187	Warm	NeutralWet	Savanna	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Oil,Lead,Uranium,Phosphorus	CountryA	112,128,146,130
130	11	7	2550	Neutral	NeutralDry	Mount_Conifer	Slimy_Tundra	Forest,Goats,Brown_Coal,Lead,Uranium,Phosphorus	CountryA	113,129,147,131
131	12	7	3874	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Brown_Coal,Titan,Uranium,Phosphorus	CountryA	114,130,148,132
132	13	7	5225	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Titan,Uranium,Phosphorus,Sulfur	CountryA	115,131,149,133
133	14	7	6489	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Iron,Titan,Phosphorus,Sulfur	CountryA	116,132,150,134
134	15	7	7551	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Iron,Titan,Phosphorus,Sulfur	CountryA	117,133,151,135
135	16	7	8192	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Titan,Phosphorus,Sulfur	CountryA	118,134,152
136	0	8	-10654	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water	Empty	119,153,137
137	1	8	-9942	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Phosphorus	Empty	120,136,154,138
138	2	8	-9529	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Mercury,Phosphorus,Saltpeter	Empty	121,137,155,139
139	3	8	-9173	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Mercury,Phosphorus,Saltpeter	Empty	122,138,156,140
140	4	8	-9730	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Tin,Phosphorus,Saltpeter	Empty	123,139,157,141
141	5	8	-6984	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Phosphorus,Saltpeter	Empty	124,140,158,142
142	6	8	-5272	Neutral	Wettest	Deep_Ocean	Ocean	Water,Fish,Brown_Coal,Phosphorus,Saltpeter	Empty	125,141,159,143
143	7	8	-3779	Warm	Wettest	Deep_Ocean	Ocean	Water,Fish,Lead,Phosphorus,Saltpeter	CountryA	126,142,160,144
144	8	8	-3113	VeryWarm	Wettest	Deep_Ocean	Ocean	Water,Fish,Brown_Coal,Lead,Phosphorus	CountryA	127,143,161,145
145	9	8	-199	Hot	Wettest	Shallow_Ocean	Ocean	Water,Fish,Brown_Coal,Oil,Lead	CountryA	128,144,162,146
146	10	8	1305	VeryWarm	NeutralWet	Savanna	Red_Fulvous	Soil,Industrial_Crops,Brown_Coal,Lead,Uranium	CountryA	129,145,163,147
147	11	8	2604	Warm	NeutralDry	Mount_Conifer	Slimy_Tundra	Forest,Goats,Uranium	CountryA	130,146,164,148
148	12	8	3534	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Uranium,Phosphorus	CountryA	131,147,165,149
149	13	8	5095	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Oil,Iron,Uranium,Phosphorus	CountryA	132,148,166,150
150	14	8	6355	VeryCold	Driest	Glacier	Arctic	Black_Coal,Oil,Iron,Titan,Phosphorus,Sulfur	CountryA	133,149,167,151
151	15	8	7431	VeryCold	Driest	Glacier	Arctic	Black_Coal,Oil,Iron,Titan,Phosphorus,Sulfur	CountryA	134,150,168,152
152	16	8	8563	VeryCold	Driest	Glacier	Arctic	Brown_Coal,Oil,Iron,Titan,Graphite,Sulfur	CountryA	135,151,169
153	0	9	-11002	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water	Empty	136,170,154
154	1	9	-10493	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Phosphorus	Empty	137,153,171,155
155	2	9	-9738	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Mercury,Phosphorus,Saltpeter	Empty	138,154,172,156
156	3	9	-9000	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Mercury,Phosphorus,Saltpeter	Empty	139,155,173,157
157	4	9	-7953	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Saltpeter	Empty	140,156,174,158
158	5	9	-6270	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Saltpeter	Empty	141,157,175,159
159	6	9	-4405	Neutral	Wettest	Deep_Ocean	Ocean	Water,Fish,Brown_Coal,Saltpeter	Empty	142,158,176,160
160	7	9	-2812	Warm	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Brown_Coal	CountryA	143,159,177,161
161	8	9	-1186	Hot	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Brown_Coal	CountryA	144,160,178,162
162	9	9	520	Hot	Wet	Savanna	Red_Fulvous	Soil,Industrial_Crops	CountryA	145,161,179,163
163	10	9	1859	VeryWarm	NeutralWet	Savanna	Red_Fulvous	Soil,Industrial_Crops,Lead,Uranium	CountryA	146,162,180,164
164	11	9	3027	Warm	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Uranium	CountryA	147,163,181,165
165	12	9	4129	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Gas,Iron,Uranium,Phosphorus	CountryA	148,164,182,166
166	13	9	5269	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Iron,Uranium,Phosphorus	CountryA	149,165,183,167
167	14	9	6344	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Uranium,Salt,Sulfur	CountryA	150,166,184,168
168	15	9	7255	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Titan,Uranium,Salt,Sulfur	CountryA	151,167,185,169
169	16	9	7808	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Salt,Sulfur	CountryA	152,168,186
170	0	10	-11860	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water	Empty	153,187,171
171	1	10	-10930	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Phosphorus	Empty	154,170,188,172
172	2	10	-9928	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Phosphorus	Empty	155,171,189,173
173	3	10	-8313	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Mercury,Graphite,Saltpeter	Empty	156,172,190,174
174	4	10	-6814	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Brown_Coal,Phosphorus,Saltpeter	Empty	157,173,191,175
175	5	10	-4991	Cold	Wettest	Deep_Ocean	Ocean	Water,Fish,Brown_Coal,Silver,Saltpeter	Empty	158,174,192,176
176	6	10	-3266	Warm	Wettest	Deep_Ocean	Ocean	Water,Fish,Brown_Coal	Empty	159,175,193,177
177	7	10	-1344	VeryWarm	Wettest	MidDepth_Ocean	Ocean	Water,Fish	Empty	160,176,194,178
178	8	10	267	VeryHot	Wettest	Savanna	Red_Fulvous	Soil,Industrial_Crops,Lead	CountryA	161,177,195,179
179	9	10	1466	VeryWarm	VeryWet	Savanna	Red_Fulvous	Soil,Industrial_Crops,Aluminium	CountryA	162,178,196,180
180	10	10	2583	Warm	Neutral	Mount_Conifer	Slimy_Tundra	Forest,Goats	CountryA	163,179,197,181
181	11	10	3687	Warm	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Gas,Uranium	CountryA	164,180,198,182
182	12	10	4688	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Iron,Uranium	CountryA	165,181,199,183
183	13	10	5624	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Iron,Uranium,Salt	CountryA	166,182,200,184
184	14	10	6498	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Titan,Uranium,Salt	CountryA	167,183,201,185
185	15	10	7134	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Titan,Uranium,Salt,Sulfur	CountryA	168,184,202,186
186	16	10	7606	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Titan,Salt,Sulfur	CountryA	169,185,203
187	0	11	-12767	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal	Empty	170,204,188
188	1	11	-11440	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal	Empty	171,187,205,189
189	2	11	-9463	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Silver,Graphite	Empty	172,188,206,190
190	3	11	-7511	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Silver,Graphite	Empty	173,189,207,191
191	4	11	-5567	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Silver,Graphite	Empty	174,190,208,192
192	5	11	-3612	Neutral	Wettest	Deep_Ocean	Ocean	Water,Fish,Silver,Phosphorus	CountryB	175,191,209,193
193	6	11	-1654	Warm	Wettest	MidDepth_Ocean	Ocean	Water,Fish	Empty	176,192,210,194
194	7	11	200	Hot	VeryWet	Savanna	Red_Fulvous	Soil,Industrial_Crops,Nickel	CountryB	177,193,211,195
195	8	11	1425	Hot	Wettest	Savanna	Red_Fulvous	Soil,Industrial_Crops	CountryA	178,194,212,196
196	9	11	2493	VeryWarm	Wet	Mount_Conifer	Slimy_Tundra	Forest,Goats	CountryA	179,195,213,197
197	10	11	3477	Warm	NeutralWet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryA	180,196,214,198
198	11	11	4448	Warm	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryA	181,197,215,199
199	12	11	5329	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas	CountryA	182,198,216,200
200	13	11	6043	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Titan,Uranium,Salt	CountryA	183,199,217,201
201	14	11	6642	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Titan,Uranium,Salt	CountryA	184,200,218,202
202	15	11	7178	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Titan,Salt	CountryB	185,201,219,203
203	16	11	7513	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Titan,Salt,Sulfur	CountryA	186,202,220
204	0	12	-15000	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Uranium,Graphite	Empty	187,221,205
205	1	12	-11390	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Uranium,Graphite	Empty	188,204,222,206
206	2	12	-8972	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Uranium,Graphite	CountryB	189,205,223,207
